folder	reason	detail
/Volumes/分类/华语世界/东南亚/陈英雄	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/华语世界/中国大陆	not a single movie folder	movies=120 subtitles=0 subdirs=7 other_files=11
/Volumes/分类/华语世界/中国大陆/20世纪老电影	subdir is not subtitle-only or feature-like	/Volumes/分类/华语世界/中国大陆/20世纪老电影/80 subtitles=0 movies=19 others=1 nested_dirs=2
/Volumes/分类/华语世界/中国大陆/20世纪老电影	subdir is not subtitle-only or feature-like	/Volumes/分类/华语世界/中国大陆/20世纪老电影/90 subtitles=0 movies=13 others=1 nested_dirs=1
/Volumes/分类/华语世界/中国大陆/20世纪老电影	single movie folder without root subtitles but has extras/other files	subdirs=2 other_files=0
/Volumes/分类/华语世界/中国大陆/20世纪老电影/80	not a single movie folder	movies=19 subtitles=0 subdirs=2 other_files=1
/Volumes/分类/华语世界/中国大陆/20世纪老电影/80/人生	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/华语世界/中国大陆/20世纪老电影/80/棋王	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/华语世界/中国大陆/20世纪老电影/90	not a single movie folder	movies=13 subtitles=0 subdirs=1 other_files=1
/Volumes/分类/华语世界/中国大陆/20世纪老电影/90/本命年	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/华语世界/中国大陆/三节草	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/如果没有爱	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/冯小刚	not a single movie folder	movies=15 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/刁亦男	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/吴天明	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/周浩	not a single movie folder	movies=6 subtitles=0 subdirs=2 other_files=2
/Volumes/分类/华语世界/中国大陆/导演们/周浩/棉花	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/姜文	not a single movie folder	movies=5 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/姜文/太阳照常升起	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/娄烨	not a single movie folder	movies=9 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/宁浩	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/应亮	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/张艺谋	not a single movie folder	movies=22 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/徐皓峰	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/曹保平	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/王兵	not a single movie folder	movies=6 subtitles=0 subdirs=2 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/王兵/WESTOFTHETRACKS/RAILS/VIDEO_TS	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=25
/Volumes/分类/华语世界/中国大陆/导演们/王兵/WESTOFTHETRACKS/REMNANTS/VIDEO_TS	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=25
/Volumes/分类/华语世界/中国大陆/导演们/王兵/WESTOFTHETRACKS/RUST_1/VIDEO_TS	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=28
/Volumes/分类/华语世界/中国大陆/导演们/王兵/WESTOFTHETRACKS/RUST_2/VIDEO_TS	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=25
/Volumes/分类/华语世界/中国大陆/导演们/王兵/死灵魂	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/王小帅	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/王小帅/日照重庆	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/华语世界/中国大陆/导演们/田壮壮	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/田壮壮/盗马贼	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/田壮壮/盗马贼/花絮	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/程耳	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/管虎	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/谢晋	not a single movie folder	movies=5 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/谢晋/芙蓉镇	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯	not a single movie folder	movies=12 subtitles=0 subdirs=2 other_files=1
/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯/江湖儿女	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/陈凯歌	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/陈凯歌/风月	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/陈凯歌/风月/花絮	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/高群书	not a single movie folder	movies=4 subtitles=0 subdirs=2 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/高群书/千钧一发	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=6
/Volumes/分类/华语世界/中国大陆/导演们/高群书/征服.Zheng.Fu.2003.D5.NoSub.MiniSD-TLF「豆瓣8.5」	not a single movie folder	movies=20 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/导演们/张大磊	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/暖	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/中国奇谭·妖	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/中国大陆/中国奇谭.Yao-Chinese.Folktales.S02.2026.WEB-DL.Subbed.MiniSD-TLF	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/台湾	not a single movie folder	movies=9 subtitles=0 subdirs=7 other_files=0
/Volumes/分类/华语世界/台湾/侯孝贤	not a single movie folder	movies=18 subtitles=0 subdirs=2 other_files=3
/Volumes/分类/华语世界/台湾/侯孝贤/侯孝贤访谈录	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/华语世界/台湾/杨德昌	not a single movie folder	movies=6 subtitles=0 subdirs=3 other_files=0
/Volumes/分类/华语世界/台湾/杨德昌/恐怖分子	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/华语世界/台湾/杨德昌/牯岭街少年杀人事件.A.Brighter.Summer.Day.1991.BD.CC.2Audio.MiniSD&MiniHD-TLF	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/华语世界/台湾/杨德昌/独立时代	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/台湾/李安	not a single movie folder	movies=11 subtitles=0 subdirs=2 other_files=0
/Volumes/分类/华语世界/台湾/李安/冰风暴	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/台湾/李安/喜宴	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/台湾/王童	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/华语世界/台湾/蔡明亮	not a single movie folder	movies=11 subtitles=0 subdirs=1 other_files=1
/Volumes/分类/华语世界/台湾/张作骥	subdir is not subtitle-only or feature-like	/Volumes/分类/华语世界/台湾/张作骥/爸.你好吗 subtitles=2 movies=2 others=0 nested_dirs=0
/Volumes/分类/华语世界/台湾/张作骥	subdir is not subtitle-only or feature-like	/Volumes/分类/华语世界/台湾/张作骥/蝴蝶 subtitles=1 movies=2 others=0 nested_dirs=0
/Volumes/分类/华语世界/台湾/张作骥	subdir is not subtitle-only or feature-like	/Volumes/分类/华语世界/台湾/张作骥/黑暗之光 subtitles=0 movies=1 others=2 nested_dirs=0
/Volumes/分类/华语世界/台湾/张作骥	single movie folder without root subtitles but has extras/other files	subdirs=3 other_files=1
/Volumes/分类/华语世界/台湾/张作骥/爸.你好吗	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/华语世界/台湾/张作骥/黑暗之光	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/华语世界/朝鲜族/张律	not a single movie folder	movies=6 subtitles=0 subdirs=1 other_files=1
/Volumes/分类/华语世界/欧美华人	not a single movie folder	movies=11 subtitles=0 subdirs=2 other_files=1
/Volumes/分类/华语世界/欧美华人/王颖	not a single movie folder	movies=3 subtitles=0 subdirs=5 other_files=0
/Volumes/分类/华语世界/欧美华人/王颖/中国匣	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/欧美华人/王颖/喜福会	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/欧美华人/赵婷	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/禁	not a single movie folder	movies=6 subtitles=0 subdirs=7 other_files=9
/Volumes/分类/华语世界/禁/The.Passion.Of.The.Mao.2006.DVDRip.XviD-CoWRY	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/华语世界/禁/六四	not a single movie folder	movies=3 subtitles=0 subdirs=1 other_files=1
/Volumes/分类/华语世界/禁/地震	not a single movie folder	movies=3 subtitles=6 subdirs=0 other_files=11
/Volumes/分类/华语世界/禁/文革十年上/文革十年下	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=5
/Volumes/分类/华语世界/禁/文革十年上/文革十年上	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=8
/Volumes/分类/华语世界/禁/独生子女.One.Child.2014.WEB-DL.MiniSD-TLF	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/禁/江青	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=7
/Volumes/分类/华语世界/藏·蒙	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/香港	not a single movie folder	movies=19 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/香港/导演们/徐克	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/香港/导演们/胡金铨	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/香港/导演们/陈果	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/华语世界/香港/导演们/王家卫	not a single movie folder	movies=9 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/香港/导演们/王家卫/东邪西毒终极版	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/香港/导演们/杜琪峰	not a single movie folder	movies=26 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/华语世界/香港/导演们/杜琪峰/黑社会2.以和为贵	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/香港/导演们/周星驰	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史	not a single movie folder	movies=97 subtitles=0 subdirs=33 other_files=34
/Volumes/分类/传记·一段历史/一往无前	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/传记·一段历史/三岛由纪夫传	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/伊丽莎白一世传奇	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/再见巴法纳	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/传记·一段历史/凡高传	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/切·格瓦拉：游击队	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/传记·一段历史/卡波特	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/传记·一段历史/圣女贞德	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/传记·一段历史/堕落街	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/天使与我同桌	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/弗里达	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/旋风中央	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/传记·一段历史/晚安.好运	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/朱莉亚	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/毛泽东传	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/海伦凯勒	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/传记·一段历史/爱华德·蒙克	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/传记·一段历史/狂野人生	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/传记·一段历史/科特·科本：关于一个孩子	subdir is not subtitle-only or feature-like	/Volumes/分类/传记·一段历史/科特·科本：关于一个孩子/sub subtitles=0 movies=0 others=2 nested_dirs=0
/Volumes/分类/传记·一段历史/科特·科本：关于一个孩子	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/传记·一段历史/科特·科本：关于一个孩子/sub	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
